category,date,amount
FinServ+Insurance,38047,0
FinServ+Insurance,38078,0.000899793722289165
FinServ+Insurance,38108,0.000299931240763055
FinServ+Insurance,38139,0.000299931240763055
FinServ+Insurance,38169,0.00104975934267069
FinServ+Insurance,38200,0.000674845291716874
FinServ+Insurance,38231,0.000899793722289165
FinServ+Insurance,38261,0.00254941554648597
FinServ+Insurance,38292,0.00314927802801208
FinServ+Insurance,38322,0.00179958744457833
FinServ+Insurance,38353,0.00494886547259041
FinServ+Insurance,38384,0.00712336696812256
FinServ+Insurance,38412,0.00937285127384547
FinServ+Insurance,38443,0.0101226793757531
FinServ+Insurance,38473,0.0489637750545687
FinServ+Insurance,38504,0.476215827521541
FinServ+Insurance,38534,0.0522630187029623
FinServ+Insurance,38565,0.0377163535259542
FinServ+Insurance,38596,0.0304430209374501
FinServ+Insurance,38626,0.0297681756457332
FinServ+Insurance,38657,0.0263189663769581
FinServ+Insurance,38687,0.0245943617425705
FinServ+Insurance,38718,0.0338172473960345
FinServ+Insurance,38749,0.0329174536737453
FinServ+Insurance,38777,0.0659098901576814
FinServ+Insurance,38808,0.229297433563356
FinServ+Insurance,38838,0.589439870909594
FinServ+Insurance,38869,3.52464197582704
FinServ+Insurance,38899,0.311628559152814
FinServ+Insurance,38930,0.376263741537253
FinServ+Insurance,38961,0.3141779746993
FinServ+Insurance,38991,0.379188071134692
FinServ+Insurance,39022,0.372814532268477
FinServ+Insurance,39052,0.420728547980376
FinServ+Insurance,39083,0.479590053980125
FinServ+Insurance,39114,0.429576519582886
FinServ+Insurance,39142,0.505159192255175
FinServ+Insurance,39173,0.514607026339212
FinServ+Insurance,39203,0.696140409811051
FinServ+Insurance,39234,1.12616682625508
FinServ+Insurance,39264,1.21847066559991
FinServ+Insurance,39295,2.29462395745775
FinServ+Insurance,39326,1.24216523362019
FinServ+Insurance,39356,0.864026921828171
FinServ+Insurance,39387,0.847830634826966
FinServ+Insurance,39417,1.08192696824253
FinServ+Insurance,39448,1.45894053788169
FinServ+Insurance,39479,0.875349326166976
FinServ+Insurance,39508,0.948607531723352
FinServ+Insurance,39539,0.989473163277319
FinServ+Insurance,39569,0.971252340400963
FinServ+Insurance,39600,1.37076075309735
FinServ+Insurance,39630,1.96837375031774
FinServ+Insurance,39661,1.86137328017552
