category,date,amount
Pierre,1,76.219566846281
Pierre,2,69.6659747392724
Pierre,3,63.0962496101186
Pierre,4,56.5085989008034
Pierre,5,49.904815169343
Pierre,6,43.2831058577211
Pierre,7,36.6434709659378
Pierre,8,29.9877030520093
Pierre,9,23.3140095579193
Pierre,10,16.6241830416841
Pierre,11,9.92001606131982
Pierre,12,3.1979235007941
Pierre,13,3.54030208187688
Pierre,14,10.2946606866931
Pierre,15,17.0633597556385
Pierre,16,23.8481918467291
Pierre,17,30.6473644019489
Pierre,18,37.4626699793139
Pierre,19,44.292316020808
Pierre,20,51.1363025264313
Pierre,21,57.9946294961836
Pierre,22,64.8672969300651
Pierre,23,71.7543048280758
Pierre,24,78.6538606321994
Pierre,25,85.5677569004521
Pierre,26,92.4942010748178
Pierre,27,99.4349857133126
Pierre,28,106.38831825792
Pierre,29,113.352406150625
Pierre,30,120.330834507459
Pierre,31,127.320018212389
Pierre,32,134.321749823433
Pierre,33,141.33602934059
Pierre,34,148.361064205843
Pierre,35,155.396854419193
Pierre,36,162.44339998064
Pierre,37,169.500700890184
Pierre,38,176.568757147825
Pierre,39,183.645776195547
Pierre,40,190.733550591365
Pierre,41,197.83208033528
Pierre,42,204.93778031126
Liam,1,62.282428270791
Liam,2,70.1320398234689
Liam,3,75.4326338771954
Liam,4,78.4333759962141
Liam,5,79.5501396402695
Liam,6,79.3422029103972
Liam,7,78.4584718084401
Liam,8,77.6016290767251
Liam,9,77.4743574575791
Liam,10,78.7201852787965
Liam,11,81.8858427353001
Liam,12,87.3782404967537
Liam,13,95.4304111052554
Liam,14,106.092546185257
Liam,15,119.217655979436
Liam,16,134.484872602902
Liam,17,151.410205391297
Liam,18,169.394939967232
Liam,19,187.756111726556
Liam,20,205.78745281091
Liam,21,222.805998616145
Liam,22,238.200486858757
Liam,23,251.483341758356
Liam,24,262.317562407907
Liam,25,270.545403701991
Liam,26,276.206301916962
Liam,27,279.517156572772
Liam,28,280.877708107023
Liam,29,280.822138808523
Liam,30,279.993977005066
Liam,31,279.088735206915
Liam,32,278.812681272429
Liam,33,279.823683993532
Liam,34,282.68102147126
Liam,35,287.816700187502
Liam,36,295.490641054598
Liam,37,305.778131509226
Liam,38,318.562655280338
Liam,39,333.544855179238
Liam,40,350.265836353794
Liam,41,368.137639774711
Liam,42,386.488056185938
Isabel,1,161.794493978798
Isabel,2,154.704927024963
Isabel,3,139.848206187193
Isabel,4,118.321376971366
Isabel,5,91.6212253209575
Isabel,6,61.5546497162381
Isabel,7,30.1257300192521
Isabel,8,0.573618565164862
Isabel,9,28.5016724566291
Isabel,10,51.7780382962095
Isabel,11,68.8019617754929
Isabel,12,78.3473332114394
Isabel,13,79.634389867028
Isabel,14,72.3781150176926
Isabel,15,56.8043709734666
Isabel,16,33.6373511728707
Isabel,17,4.05297367449297
Isabel,18,30.3856509315924
Isabel,19,67.8268102147126
Isabel,20,106.239535942581
Isabel,21,143.531912910361
Isabel,22,177.683728233864
Isabel,23,206.857609946546
Isabel,24,229.517335828574
Isabel,25,244.517461307635
Isabel,26,251.166058989499
Isabel,27,249.274910282471
Isabel,28,239.164883071441
Isabel,29,221.649798695735
Isabel,30,197.984447766652
Isabel,31,169.794680404831
Isabel,32,138.973437875317
Isabel,33,107.573199106589
Isabel,34,77.6805016294352
Isabel,35,51.2940476318516
Isabel,36,30.1974323398977
Isabel,37,15.8641384428407
Isabel,38,9.3571528442518
Isabel,39,11.2751899215218
Isabel,40,21.71146269149
Isabel,41,40.2500976944119
Isabel,42,65.9894382481689
Yi,1,37.6741918252184
Yi,2,44.8892378401827
Yi,3,52.0039006062431
Yi,4,59.009217333319
Yi,5,65.8962252313296
Yi,6,72.652376394162
Yi,7,79.2722931477677
Yi,8,85.7470127020661
Yi,9,92.0711573830087
Yi,10,98.237556958531
Yi,11,104.242626312601
Yi,12,110.082780329185
Yi,13,115.754433892253
Yi,14,121.257587001803
