category,date,amount
Julia,1,61.170070419843
Julia,2,74.055525396255
Julia,3,77.3050838386078
Julia,4,70.3854358613624
Julia,5,54.5505287222736
Julia,6,32.637035791019
Julia,7,8.55016171332013
Julia,8,13.416853356985
Julia,9,29.3492472493444
Julia,10,36.3969660593178
Julia,11,33.275478449693
Julia,12,20.5047137712464
Julia,13,0.300106279676115
Julia,14,23.8001483327854
Julia,15,47.5792701109438
Julia,16,66.870178228723
Julia,17,78.2990664209746
Julia,18,79.8875270477953
Julia,19,71.3870644635935
Julia,20,54.3383516710376
Julia,21,31.786416081109
Julia,22,7.75306414246064
Julia,23,13.479933020866
Julia,24,28.1277955760129
Julia,25,33.5641156995726
Julia,26,28.7929993042122
Julia,27,14.6230129905878
Julia,28,6.48000183504477
Julia,29,30.8249290831658
Julia,30,54.1452896694626
Julia,31,72.3581089863672
Julia,32,82.2826427703059
Julia,33,82.2004480567641
Julia,34,72.1612239748599
Julia,35,53.9789887374127
Julia,36,30.8956547669111
Julia,37,7.03051526527866
Julia,38,13.3671542278667
Julia,39,26.6578482570898
Jack,1,147.765068393648
Jack,2,222.168487693731
Jack,3,223.540948259384
Jack,4,154.923654491654
Jack,5,47.0000841062185
Jack,6,54.0229533516328
Jack,7,104.664454418253
Jack,8,81.3402708220236
Jack,9,10.3221268168855
Jack,10,137.700994747184
Jack,11,254.071505577772
Jack,12,317.055594210434
Jack,13,305.362918332862
Jack,14,227.191922744615
Jack,15,116.997484459465
Jack,16,21.8886433666955
Jack,17,16.9932791485392
Jack,18,19.2909081177793
Jack,19,119.99663575126
Jack,20,248.931468723956
Jack,21,358.755075045685
Jack,22,409.673744332388
Jack,23,385.162516152217
Jack,24,298.48532346487
Jack,25,187.455557509538
Jack,26,99.507214019742
Jack,27,72.9602330506855
Jack,28,121.881379647824
Jack,29,230.531321920374
Jack,30,359.580845191036
Jack,31,461.647564360372
Jack,32,500
Jack,33,463.073547065075
Jack,34,369.037060258283
Jack,35,258.613241377201
Jack,36,178.993325024658
Jack,37,165.209462714184
Jack,38,226.285869390689
Jack,39,341.685335698502
Isabel,1,202.674960049546
Isabel,2,155.934840618716
Isabel,3,15.52142032465
Isabel,4,117.471537691055
Isabel,5,147.208820448516
Isabel,6,50.9989524952786
Isabel,7,104.628135823897
Isabel,8,211.051174810952
Isabel,9,194.507099329444
Isabel,10,68.3401255476462
Isabel,11,76.4506411187656
Isabel,12,135.669064968231
Isabel,13,65.7443018036961
Isabel,14,85.4175109146934
Isabel,15,212.356732702792
Isabel,16,226.777126166974
Isabel,17,120.088387989632
Isabel,18,30.5095307637609
Isabel,19,116.706935704619
Isabel,20,75.8179329749899
Isabel,21,64.8153103901764
Isabel,22,207.195669294349
Isabel,23,252.08736342297
Isabel,24,169.311552371413
Isabel,25,19.1341647105599
Isabel,26,90.4390344606115
Isabel,27,80.15896075298
Isabel,28,44.3144196288622
Isabel,29,196.43007332533
Isabel,30,270.057421609181
Isabel,31,214.662007691896
Isabel,32,71.1098962435104
Isabel,33,57.28015781385
Isabel,34,77.9358804774175
Isabel,35,25.4019894943687
Isabel,36,181.15332563634
Isabel,37,280.608929021998
Isabel,38,254.943151842309
Isabel,39,123.959185545964
Hans,1,139.809384724782
Hans,2,85.4863250934726
Hans,3,5.17062093327319
Hans,4,82.1316338779848
Hans,5,155.73222109231
Hans,6,198.246003043116
Hans,7,199.78858755075
Hans,8,160.363797625146
Hans,9,89.8636714658185
Hans,10,5.67143523438874
Hans,11,71.5170468012876
