category,date,amount
Yi,1,174.102106054908
Yi,2,302.822623972492
Yi,3,219.305727179928
Yi,4,0.0805888357599527
Yi,5,165.307849352603
Yi,6,131.655294686509
Yi,7,79.2288991565035
Yi,8,297.426529844732
Yi,9,346.904717133186
Yi,10,192.771853005964
Yi,11,29.532450437866
Yi,12,127.531832590125
Yi,13,12.7498253908559
Yi,14,225.296163971418
Yi,15,393.965239348842
Yi,16,358.657255681513
Yi,17,155.412211894912
Yi,18,39.246763015097
Yi,19,55.9756621716005
Yi,20,125.721941653683
Yi,21,360.346263364315
Yi,22,458.120668350078
Yi,23,343.751678934078
Yi,24,119.415865255467
Yi,25,20.7146886584645
Yi,26,47.0840272927524
Hannah,1,66.8484392628808
Hannah,2,197.919464890131
Hannah,3,129.157040777951
Hannah,4,82.398726696395
Hannah,5,258.253639929082
Hannah,6,250.278703057003
Hannah,7,66.7107666684575
Hannah,8,134.845269435341
Hannah,9,181.482700263257
Hannah,10,32.0743566324612
Hannah,11,187.745124375437
Hannah,12,292.446811368398
Hannah,13,194.427282007199
Hannah,14,21.4802825981841
Hannah,15,170.16332670714
Hannah,16,123.690431418901
Hannah,17,79.8635362381132
Hannah,18,268.804061677322
Hannah,19,283.874173964433
Hannah,20,113.707489389137
Hannah,21,95.487696771074
Hannah,22,164.310562510074
Hannah,23,32.7627196045774
Hannah,24,188.718906140869
Hannah,25,313.188362972116
Hannah,26,236.226024821361
Isabel,1,265.006312792135
Isabel,2,116.195669693225
Isabel,3,132.803685596089
Isabel,4,337.623569548165
Isabel,5,380.422957073013
Isabel,6,240.638263579219
Isabel,7,7.3235104496857
Isabel,8,174.300220276151
Isabel,9,190.058695535378
Isabel,10,25.3519045828185
Isabel,11,226.055042174824
Isabel,12,418.353435770698
Isabel,13,441.217160049428
Isabel,14,286.046714661796
Isabel,15,51.1470477623167
Isabel,16,117.320555525708
Isabel,17,113.072852307527
Isabel,18,66.4690001611777
Isabel,19,318.644898726696
Isabel,20,497.172675012088
Isabel,21,500
Isabel,22,330.561972814699
Isabel,23,95.7193896738839
Isabel,24,58.3966851125557
Isabel,25,34.1159404717133
Isabel,26,159.1092247354
Nora,1,83.7116531456509
Nora,2,76.8582442378982
Nora,3,58.7425455326922
Nora,4,41.6980067694622
Nora,5,37.564471068608
Nora,6,52.3625960350293
Nora,7,83.5471176059743
Nora,8,121.175388169559
Nora,9,152.396846290227
Nora,10,167.245339278999
Nora,11,163.165529468651
Nora,12,146.141137914361
Nora,13,128.012007736528
Nora,14,121.111588674582
Nora,15,132.706307419545
Nora,16,161.701498952345
Nora,17,199.145086767313
Nora,18,232.263740396497
Nora,19,250.24176650728
Nora,20,249.103449202171
Nora,21,233.506151614463
Nora,22,214.645006178477
Nora,23,205.185891581153
Nora,24,213.546983291248
Nora,25,240.097646805996
Nora,26,276.987186375114
Julia,1,84.6249932842637
Julia,2,126.242411217966
Julia,3,110.168296352012
Julia,4,47.5977811207221
Julia,5,20.4225541288347
Julia,6,49.3539461666577
Julia,7,19.7476226293451
Julia,8,50.2874335142105
Julia,9,116.689276312255
Julia,10,137.733036050073
Julia,11,100.799844194918
Julia,12,30.4760113898888
Julia,13,27.218879277924
Julia,14,34.3744963197765
Julia,15,14.4892010960082
Julia,16,88.8962015795412
Julia,17,141.987455004567
Julia,18,140.577150378768
Julia,19,86.4516735614893
Julia,20,15.2380056949444
Julia,21,26.4767904153011
Julia,22,11.0373126309569
Julia,23,52.5338473110192
Julia,24,124.328426368667
Julia,25,159.15959275775
Julia,26,135.557137484554
Omar,1,243.039139311234
Omar,2,255.080454521034
Omar,3,264.761188416698
Omar,4,271.970531349057
Omar,5,276.631252350508
Omar,6,278.67283618976
Omar,7,278.05834631709
Omar,8,274.764277655402
Omar,9,268.793988072852
Omar,10,260.164266910224
Omar,11,248.918766453554
Omar,12,235.124644065975
Omar,13,218.865846451405
Omar,14,200.246467522699
Omar,15,179.387390533498
Omar,16,156.429645946382
Omar,17,131.534411432869
Omar,18,104.872938268952
Omar,19,76.6332670714017
Omar,20,47.0135120614624
Omar,21,16.2285768011605
Omar,22,15.5066351474776
Omar,23,47.9570730134852
Omar,24,80.8944017622092
Omar,25,114.07685488637
Omar,26,147.269381615
