category,date,amount
Mia,1,209.060543763765
Mia,2,163.29883864896
Mia,3,15.9468810145526
Mia,4,108.295695171387
Mia,5,103.217918207871
Mia,6,33.9302726532879
Mia,7,200.239521420003
Mia,8,269.467383045278
Mia,9,193.040379222963
Mia,10,38.9174094659174
Mia,11,62.7846968569081
Mia,12,23.888501043326
Mia,13,131.302865385876
Mia,14,285.439334739863
Mia,15,322.019385421207
Mia,16,218.591259203832
Mia,17,64.7132107055661
Mia,18,9.69271060335484
Mia,19,61.7124431570543
Mia,20,228.617602703005
Mia,21,364.302051553032
Mia,22,367.025113107337
Mia,23,241.422934658094
Mia,24,94.7941697169327
Mia,25,51.2598980973282
Mia,26,152.462519333351
Mia,27,324.248747430255
Mia,28,435.994553876891
Mia,29,405.113261618332
Mia,30,263.120643969344
Mia,31,130.433105640132
Mia,32,120.015273829681
Mia,33,247.01755333305
Mia,34,416.643845919458
Mia,35,500
Mia,36,437.209517601546
Yi,1,108.75082443967
Yi,2,148.458924583537
Yi,3,34.8193175375192
Yi,4,134.336417669815
Yi,5,212.12880929698
Yi,6,132.398261251914
Yi,7,31.8397636413427
Yi,8,132.909317421808
Yi,9,78.9417858809644
Yi,10,84.9529635472312
Yi,11,216.543177496558
Yi,12,202.139107560931
Yi,13,57.0396541017561
Yi,14,87.9884443450188
Yi,15,102.240161686601
Yi,16,29.4484064690069
Yi,17,193.300728592532
Yi,18,247.121693080878
Yi,19,145.932571441796
Yi,20,18.2938823683693
Yi,21,97.8913629578774
Yi,22,19.9620468474584
Yi,23,149.212973498363
Yi,24,262.73879822731
Yi,25,222.884131030945
Yi,26,67.4324152321738
Yi,27,63.698812421172
Yi,28,52.0853020245538
Yi,29,94.583961707429
Yi,30,249.298985216013
Yi,31,277.935487354735
Yi,32,157.767860931009
Yi,33,2.46656921243351
Yi,34,58.6248924853529
Yi,35,41.4784758569351
Yi,36,211.974528189087
Emma,1,41.9683183744942
Emma,2,33.6892084222057
Emma,3,25.8228004335299
Emma,4,28.6384306525705
Emma,5,45.268005569548
Emma,6,69.6251354780979
Emma,7,90.462727612847
Emma,8,98.8826190760876
Emma,9,94.2792565193411
Emma,10,84.7408270238789
Emma,11,81.6494193244802
Emma,12,92.0846077595683
Emma,13,114.094736314301
Emma,14,137.998665468417
Emma,15,152.85207913078
Emma,16,153.754623611952
Emma,17,145.116810083813
Emma,18,137.72095947421
Emma,19,141.520131756066
Emma,20,158.992467224907
Emma,21,183.48845013056
Emma,22,203.666490529068
Emma,23,211.070055194066
Emma,24,205.772427651803
Emma,25,196.322709793379
Emma,26,194.048991965811
Emma,27,205.481222060656
Emma,28,228.002406785283
Emma,29,251.591988182067
Emma,30,265.513929655529
Emma,31,265.490787489345
Emma,32,256.550197286967
Emma,33,249.67697393035
Emma,34,254.475116385811
Emma,35,272.757427671088
Emma,36,297.330551130688
Isabel,1,117.980691719347
Isabel,2,116.144746535425
Isabel,3,76.525358028596
Isabel,4,8.60117176501444
Isabel,5,70.6723184979191
Isabel,6,141.338851454292
Isabel,7,185.71588362576
Isabel,8,193.071235444542
Isabel,9,162.454149583248
Isabel,10,102.953711810605
Isabel,11,31.2862801667779
Isabel,12,32.6092406669572
Isabel,13,70.853598799693
Isabel,14,72.3424114908569
Isabel,15,35.689077283264
Isabel,16,30.4145919071845
Isabel,17,109.493302271404
Isabel,18,181.640933863546
Isabel,19,228.787311921687
Isabel,20,239.463564587857
Isabel,21,211.845317761227
Isabel,22,154.225180991025
Isabel,23,82.8277412860102
Isabel,24,17.5147627735115
Isabel,25,23.454585427378
Isabel,26,28.2604419382336
Isabel,27,5.36319701311775
Isabel,28,69.5248527579677
Isabel,29,148.262216170974
Isabel,30,221.759807457177
Isabel,31,271.588748278801
Isabel,32,285.574330709269
Isabel,33,261.01470684661
Isabel,34,205.396367451315
Isabel,35,134.411629709913
Isabel,36,67.8181180019054
Bo,1,44.6354530271882
Bo,2,70.6241056517027
Bo,3,87.0762572946036
Bo,4,91.6063363251012
Bo,5,84.9105362425608
Bo,6,70.5855353747295
Bo,7,54.2008817165316
Bo,8,41.8564645712721
Bo,9,38.6127042778294
Bo,10,47.1714487381734
Bo,11,67.1874939733942
Bo,12,95.3553672468922
Bo,13,126.259801671636
Bo,14,153.781622805833
Bo,15,172.671415953438
Bo,16,179.914913968997
Bo,17,175.506331310965
Bo,18,162.452221069399
Bo,19,145.992355371104
Bo,20,132.247837171719
Bo,21,126.635861872124
Bo,22,132.477330319709
Bo,23,150.127089062627
Bo,24,176.889075740453
Bo,25,207.712512583553
Bo,26,236.49943880247
Bo,27,257.674520860734
Bo,28,267.631437861355
Bo,29,265.662425221876
Bo,30,254.14534051769
Bo,31,237.920753508931
Bo,32,223.04998322193
Bo,33,215.243359162562
Bo,34,218.384908222026
Bo,35,233.529527475537
Bo,36,258.62913521582
Julia,1,64.7999938287557
Julia,2,56.989512741691
Julia,3,49.0112509497931
Julia,4,41.000204422468
Julia,5,33.0971546706677
Julia,6,25.439026177647
Julia,7,18.1569578851146
Julia,8,11.3878742763252
Julia,9,5.25327172374425
Julia,10,0.119567858616793
Julia,11,4.61686215368713
Julia,12,8.13061438594191
Julia,13,10.5586133214023
Julia,14,11.8102188091813
Julia,15,11.8025047537866
Julia,16,10.464116142818
Julia,17,7.73719756081568
Julia,18,3.56967913386586
Julia,19,2.07508090115595
Julia,20,9.22022471043365
Julia,21,17.8792518909078
Julia,22,28.0540909564272
Julia,23,39.7293137962024
Julia,24,52.8817782440496
Julia,25,67.4729140229956
Julia,26,83.454508286824
Julia,27,100.766777106226
Julia,28,119.336436954954
Julia,29,139.084418765211
Julia,30,159.916225358414
Julia,31,181.733502528282
Julia,32,204.424396471591
Julia,33,227.87705338512
Julia,34,251.966119868707
Julia,35,276.566242522188
Julia,36,301.542425376157
Jack,1,56.9682990893558
Jack,2,47.5918647571808
Jack,3,4.04216502678706
Jack,4,53.6608978389074
Jack,5,98.6685540388866
Jack,6,110.258922269321
Jack,7,83.8093548349771
Jack,8,33.0431562829053
Jack,9,16.6025757230963
Jack,10,40.2287988830048
Jack,11,25.4756679407715
Jack,12,21.5125719817794
Jack,13,79.0555681980352
Jack,14,120.385548488624
Jack,15,126.551007262783
Jack,16,95.5462901179093
Jack,17,43.2874218469763
Jack,18,4.06723570681961
Jack,19,22.7217501648879
Jack,20,2.71727601275905
Jack,21,47.2755884860009
Jack,22,104.126248230589
Jack,23,141.400563897449
Jack,24,142.100614424512
Jack,25,106.858952354137
Jack,26,53.6300416173288
Jack,27,9.04280143635711
Jack,28,4.44329590730791
Jack,29,20.6428122360347
Jack,30,73.1755294734771
Jack,31,128.805439951864
Jack,32,161.684672557634
Jack,33,156.934742948389
Jack,34,117.812911014514
Jack,35,64.1462276340606
Jack,36,22.7738200388017
Hans,1,53.7901082667675
Hans,2,29.6798281308458
Hans,3,4.5493641689841
Hans,4,21.092155962772
Hans,5,46.7259620391334
Hans,6,71.8313553209626
Hans,7,95.9030651799111
Hans,8,118.453177612268
Hans,9,139.026563349751
Hans,10,157.208591914899
Hans,11,172.630917162616
Hans,12,184.986905390968
