category,date,amount
Bo,17532,119.3112532
Bo,17533,80.72883331
Bo,17534,37.65268243
Bo,17535,5.091659986
Bo,17536,42.71065627
Bo,17537,70.88911197
Bo,17538,86.2078839
Bo,17539,86.45716134
Bo,17540,70.8486886
Bo,17541,40.08987462
Bo,17542,3.683579354
Bo,17543,57.1097966
Bo,17544,115.914006
Bo,17545,175.3178287
Bo,17546,230.4839351
Bo,17547,276.9741762
Bo,17548,311.1706607
Bo,17549,330.6143004
Bo,17550,334.2338761
Bo,17551,322.4538331
Bo,17552,297.1504895
Bo,17553,261.4751834
Bo,17554,219.5527828
Bo,17555,176.1044001
Bo,17556,135.9909452
Bo,17557,103.7583626
Bo,17558,83.2115018
Bo,17559,77.05199119
Bo,17560,86.62559203
Bo,17561,111.7941912
Bo,17562,150.9492754
Bo,17563,201.161835
Bo,17564,258.4653269
Bo,17565,318.2178011
Bo,17566,375.5516105
Bo,17567,425.8248051
Bo,17568,465.0607361
Bo,17569,490.3253407
Bo,17570,500
Diego,17532,5.669377278
Diego,17533,2.582042593
Diego,17534,1.883055198
Diego,17535,9.155892716
Diego,17536,28.8572314
Diego,17537,52.9798759
Diego,17538,75.9689818
Diego,17539,92.6048818
Diego,17540,99.55433237
Diego,17541,96.35246481
Diego,17542,85.54595126
Diego,17543,71.93338229
Diego,17544,61.14539612
Diego,17545,57.978899
Diego,17546,64.96540433
Diego,17547,81.63162185
Diego,17548,104.6342022
Diego,17549,128.7501095
Diego,17550,148.4278679
Diego,17551,159.429761
Diego,17552,160.0916937
Diego,17553,151.8150092
Diego,17554,138.645413
Diego,17555,126.0872202
Diego,17556,119.4577879
Diego,17557,122.3160568
Diego,17558,135.4149122
Diego,17559,156.4653808
Diego,17560,180.8238282
Diego,17561,202.8680379
Diego,17562,217.6579375
Diego,17563,222.4076831
Diego,17564,217.304233
Diego,17565,205.4568177
Diego,17566,191.9739404
Diego,17567,182.4475002
Diego,17568,181.2988028
Diego,17569,190.4648014
Diego,17570,208.8237474
Emma,17532,60.39756382
Emma,17533,75.37779005
Emma,17534,86.35610292
Emma,17535,92.92658443
Emma,17536,95.06565429
Emma,17537,93.13880711
Emma,17538,87.86524197
Emma,17539,80.25554305
Emma,17540,71.52578
Emma,17541,62.98802795
Emma,17542,55.93583464
Emma,17543,51.53642482
Emma,17544,50.72627317
Emma,17545,54.12520464
Emma,17546,61.9875496
Emma,17547,74.1802478
Emma,17548,90.18958559
Emma,17549,109.1734095
Emma,17550,130.0234456
Emma,17551,151.4764635
Emma,17552,172.2085981
Emma,17553,190.9667248
Emma,17554,206.6644658
Emma,17555,218.4849322
Emma,17556,225.9480964
Emma,17557,228.9529
Emma,17558,227.7890439
Emma,17559,223.1100391
Emma,17560,215.8759407
Emma,17561,207.2657634
Emma,17562,198.583161
Emma,17563,191.1368398
Emma,17564,186.1260266
Emma,17565,184.5394094
Emma,17566,187.0658699
Emma,17567,194.0372164
Emma,17568,205.3961827
Emma,17569,220.7031645
Emma,17570,239.1749591
Hannah,17532,19.52280215
Hannah,17533,22.26653821
Hannah,17534,24.750891
Hannah,17535,26.93206853
Hannah,17536,28.88586462
Hannah,17537,30.77228843
Hannah,17538,32.77661373
Hannah,17539,35.04032231
Hannah,17540,37.60720614
Hannah,17541,40.3997871
Hannah,17542,43.26142465
Hannah,17543,46.0017921
Hannah,17544,48.48109197
Hannah,17545,50.65890089
Hannah,17546,52.61101267
Hannah,17547,54.49743648
Hannah,17548,56.50344609
Hannah,17549,58.77220759
Hannah,17550,61.34246003
Hannah,17551,64.13840961
Hannah,17552,66.99836285
Hannah,17553,69.73536169
Hannah,17554,72.21129294
Hannah,17555,74.38741755
Hannah,17556,76.33616072
Hannah,17557,78.22258454
Hannah,17558,80.23196276
Hannah,17559,82.50409287
Hannah,17560,85.07771392
Hannah,17561,87.87534781
Hannah,17562,90.73530105
Hannah,17563,93.47061558
Hannah,17564,95.94317822
Hannah,17565,98.11424991
Hannah,17566,100.0613088
Hannah,17567,101.9477326
Hannah,17568,103.9604794
Hannah,17569,106.2359781
Hannah,17570,108.8129678
Hans,17532,54.43511713
Hans,17533,65.96419837
Hans,17534,64.46516516
Hans,17535,53.40095264
Hans,17536,39.8911264
Hans,17537,31.99677961
Hans,17538,35.62646114
Hans,17539,52.28088851
Hans,17540,78.46849335
Hans,17541,107.0545513
Hans,17542,129.9847065
Hans,17543,141.367253
Hans,17544,139.7334753
Hans,17545,128.5951532
Hans,17546,115.1055387
Hans,17547,107.3139346
Hans,17548,111.0935195
Hans,17549,127.8810071
Hans,17550,154.1410371
Hans,17551,182.7068834
Hans,17552,205.5326116
Hans,17553,216.7669391
Hans,17554,214.9984168
Hans,17555,203.7893538
Hans,17556,190.3216353
Hans,17557,182.6344582
Hans,17558,186.5605778
Hans,17559,203.48281
Hans,17560,229.8135809
Hans,17561,258.3592155
Hans,17562,281.0805166
Hans,17563,292.1666251
Hans,17564,290.2633582
Hans,17565,278.9852387
Hans,17566,265.5377318
Hans,17567,257.9549818
Hans,17568,262.0293204
Hans,17569,279.0862972
Hans,17570,305.4861247
Isabel,17532,92.59477595
Isabel,17533,47.98759003
Isabel,17534,17.81154626
Isabel,17535,83.43383032
Isabel,17536,127.5609888
Isabel,17537,135.8780966
Isabel,17538,105.7222645
Isabel,17539,46.95342554
Isabel,17540,21.2509011
Isabel,17541,76.64607321
Isabel,17542,101.154424
Isabel,17543,86.75528367
Isabel,17544,38.08554932
Isabel,17545,29.05429532
Isabel,17546,92.85584353
Isabel,17547,132.5987509
Isabel,17548,135.3930162
Isabel,17549,100.3712213
Isabel,17550,38.98160063
Isabel,17551,28.74943576
Isabel,17552,80.72883331
Isabel,17553,99.99225219
Isabel,17554,80.22354122
Isabel,17555,27.81296108
Isabel,17556,40.22798779
Isabel,17557,101.7944607
Isabel,17558,136.8920494
Isabel,17559,134.1449447
Isabel,17560,94.4896213
Isabel,17561,30.88008408
Isabel,17562,35.9313207
Isabel,17563,84.15302939
Isabel,17564,98.04350902
Isabel,17565,73.03660336
Isabel,17566,17.22372313
Isabel,17567,51.27030432
Isabel,17568,110.1991525
Isabel,17569,140.4240411
Isabel,17570,132.1524096
Jack,17532,1.840947524
Jack,17533,11.35896624
Jack,17534,21.54228621
Jack,17535,27.5771581
Jack,17536,28.74101422
Jack,17537,24.7744713
Jack,17538,15.92006953
Jack,17539,2.891955076
Jack,17540,13.18980792
Jack,17541,30.91208591
Jack,17542,48.70005188
Jack,17543,64.97382587
Jack,17544,78.30006266
Jack,17545,87.53174919
Jack,17546,91.91768455
Jack,17547,91.17490517
Jack,17548,85.51900235
Jack,17549,75.64054194
Jack,17550,62.6376921
Jack,17551,47.91516483
Jack,17552,33.04104993
Jack,17553,19.59859596
Jack,17554,9.031254
Jack,17555,2.506248779
Jack,17556,0.798361506
Jack,17557,4.217504666
Jack,17558,12.57335157
Jack,17559,25.19891665
Jack,17560,41.01624346
Jack,17561,58.63577872
Jack,17562,76.49280127
Jack,17563,93.00237824
Jack,17564,106.7075841
Jack,17565,116.4226667
Jack,17566,121.3509489
Jack,17567,121.1572536
Jack,17568,116.0049586
Jack,17569,106.5341005
Jack,17570,93.80579267
Julia,17532,61.17234503
Julia,17533,117.5696798
Julia,17534,150.6359943
Julia,17535,153.1051883
Julia,17536,125.4842383
Julia,17537,75.92855844
Julia,17538,18.16693503
Julia,17539,31.98667376
Julia,17540,60.64852556
Julia,17541,59.39876978
Julia,17542,27.42220186
Julia,17543,28.28961995
Julia,17544,94.71531844
Julia,17545,156.1066234
Julia,17546,197.9953378
Julia,17547,210.8718647
Julia,17548,192.5988183
Julia,17549,148.955056
Julia,17550,92.16696198
Julia,17551,37.80258575
Julia,17552,0.815204576
Julia,17553,8.261525713
Julia,17554,14.01511834
Julia,17555,63.11771958
Julia,17556,127.7024705
Julia,17557,192.4910226
Julia,17558,242.1528138
Julia,17559,265.2008704
Julia,17560,256.9123958
Julia,17561,220.5296809
Julia,17562,166.4347937
Julia,17563,109.5085866
Julia,17564,65.35784786
Julia,17565,46.33528488
Julia,17566,58.41176589
Julia,17567,99.65202218
Julia,17568,160.7132029
Julia,17569,227.207958
Julia,17570,283.3745427
Liam,17532,146.8715682
Liam,17533,168.7675589
Liam,17534,147.9343659
Liam,17535,93.3543984
Liam,17536,24.59761906
Liam,17537,34.32617615
Liam,17538,62.48610447
Liam,17539,48.60067777
Liam,17540,5.431889995
Liam,17541,85.1198216
Liam,17542,167.928774
Liam,17543,230.3491905
Liam,17544,255.261775
Liam,17545,237.3053783
Liam,17546,184.564674
Liam,17547,116.0319075
Liam,17548,55.64613384
Liam,17549,24.79805159
Liam,17550,35.61130237
Liam,17551,87.1477272
Liam,17552,165.7038045
Liam,17553,249.0988958
Liam,17554,313.6364861
Liam,17555,341.5336626
Liam,17556,326.4978542
Liam,17557,275.6941029
Liam,17558,207.5083036
Liam,17559,145.7717158
Liam,17560,112.2961146
Liam,17561,120.0304523
Liam,17562,169.0050462
Liam,17563,246.313052
Liam,17564,330.1713277
Liam,17565,396.7351394
Liam,17566,427.5865902
Liam,17567,415.5067406
Liam,17568,366.7342635
Liam,17569,299.0167016
Liam,17570,236.0404638
Mia,17532,82.07122597
Mia,17533,98.25067878
Mia,17534,108.056714
Mia,17535,110.9149829
Mia,17536,106.8423287
Mia,17537,96.44341739
Mia,17538,80.85684064
Mia,17539,61.65910974
Mia,17540,40.73327988
Mia,17541,20.11230959
Mia,17542,1.797155542
Mia,17543,12.39986795
Mia,17544,21.02183536
Mia,17545,23.07837417
Mia,17546,18.13830181
Mia,17547,6.359943138
Mia,17548,11.5172911
Mia,17549,34.23859219
Mia,17550,60.13818054
Mia,17551,87.28078745
Mia,17552,113.6300858
Mia,17553,137.2120677
Mia,17554,156.2885285
Mia,17555,169.5019167
Mia,17556,175.9949201
Mia,17557,175.4744693
Mia,17558,168.2420551
Mia,17559,155.1701487
Mia,17560,137.6230386
Mia,17561,117.345667
Mia,17562,96.31035714
Mia,17563,76.55848924
Mia,17564,60.02196336
Mia,17565,48.35476895
Mia,17566,42.80834608
Mia,17567,44.10526245
Mia,17568,52.39878999
Mia,17569,67.24258737
Mia,17570,87.63954483
Nora,17532,32.78671958
Nora,17533,24.28433797
Nora,17534,18.95855931
Nora,17535,23.65609146
Nora,17536,39.39930876
Nora,17537,60.78495442
Nora,17538,79.13379461
Nora,17539,87.52838057
Nora,17540,84.84191095
Nora,17541,76.38500563
Nora,17542,70.82679261
Nora,17543,75.15040861
Nora,17544,90.59213496
Nora,17545,111.9272514
Nora,17546,130.503473
Nora,17547,139.2736595
Nora,17548,136.8903651
Nora,17549,128.4907262
Nora,17550,122.7068161
Nora,17551,126.6565159
Nora,17552,141.7900141
Nora,17553,163.0644955
Nora,17554,181.8613613
Nora,17555,191.0054639
Nora,17556,188.932082
Nora,17557,180.5964468
Nora,17558,174.5986296
Nora,17559,178.1744134
Nora,17560,192.9963147
Nora,17561,214.2000552
Nora,17562,233.2108281
Nora,17563,242.7254782
Nora,17564,240.9670617
Nora,17565,232.7072203
Nora,17566,226.4988648
Nora,17567,229.704101
Nora,17568,244.2093526
Nora,17569,265.3339307
Nora,17570,284.5485047
Olga,17532,153.7368035
Olga,17533,115.0718525
Olga,17534,65.49764534
Olga,17535,12.73672935
Olga,17536,35.06727122
Olga,17537,70.42592755
Olga,17538,87.51659042
Olga,17539,82.95548714
Olga,17540,56.24743143
Olga,17541,9.854880111
Olga,17542,51.12713823
Olga,17543,119.661589
Olga,17544,187.7008536
Olga,17545,247.2613169
Olga,17546,291.4929023
Olga,17547,315.5953351
Olga,17548,317.4514414
Olga,17549,297.9151648
Olga,17550,260.6987179
Olga,17551,211.8740273
Olga,17552,159.0625821
Olga,17553,110.4181124
Olga,17554,73.53852684
Olga,17555,54.45027589
Olga,17556,56.80493704
Olga,17557,81.39076596
Olga,17558,126.0282694
Olga,17559,185.8599061
Olga,17560,253.9985448
Olga,17561,322.4504645
Olga,17562,383.1781525
Olga,17563,429.176576
Olga,17564,455.4046042
Olga,17565,459.4654683
Olga,17566,441.9200426
Olga,17567,406.2110504
Olga,17568,358.2099859
Olga,17569,305.4288582
Olga,17570,256.0180288
Omar,17532,59.68510197
Omar,17533,101.6361358
Omar,17534,59.34150335
Omar,17535,41.98135135
Omar,17536,137.9700059
Omar,17537,167.7973981
Omar,17538,114.5160312
Omar,17539,16.29566998
Omar,17540,58.88674046
Omar,17541,58.33597208
Omar,17542,20.41716915
Omar,17543,127.9770126
Omar,17544,195.8427935
Omar,17545,181.8394653
Omar,17546,98.08898531
Omar,17547,2.969433197
Omar,17548,37.60046891
Omar,17549,6.120771547
Omar,17550,107.96913
Omar,17551,203.2335325
Omar,17552,231.5686288
Omar,17553,177.0139259
Omar,17554,78.58807915
Omar,17555,4.399409819
Omar,17556,6.487950468
Omar,17557,86.30052079
Omar,17558,193.7407784
Omar,17559,260.3854368
Omar,17560,244.8712853
Omar,17561,160.3207594
Omar,17562,65.64249574
Omar,17563,26.46383119
Omar,17564,71.60157382
Omar,17565,173.9552244
Omar,17566,268.4751632
Omar,17567,295.3112262
Omar,17568,239.498346
Omar,17569,140.8872255
Omar,17570,67.7108247
Pierre,17532,56.25248435
Pierre,17533,112.8704633
Pierre,17534,152.746431
Pierre,17535,168.9578856
Pierre,17536,158.8183576
Pierre,17537,124.3456467
Pierre,17538,71.90306476
Pierre,17539,11.06589683
Pierre,17540,47.0881701
Pierre,17541,91.96316084
Pierre,17542,115.3346044
Pierre,17543,112.8233027
Pierre,17544,84.67011164
Pierre,17545,35.69720203
Pierre,17546,25.5492525
Pierre,17547,88.33516361
Pierre,17548,141.6485323
Pierre,17549,176.1700881
Pierre,17550,185.9390685
Pierre,17551,169.4160171
Pierre,17552,129.7606937
Pierre,17553,74.26109453
Pierre,17554,13.04158891
Pierre,17555,42.75276395
Pierre,17556,82.95043421
Pierre,17557,100.1606829
Pierre,17558,91.10416428
Pierre,17559,57.19232764
Pierre,17560,4.27645541
Pierre,17561,58.39492283
Pierre,17562,119.8300197
Pierre,17563,169.2610608
Pierre,17564,198.0610258
Pierre,17565,201.2898423
Pierre,17566,178.5803313
Pierre,17567,134.1921053
Pierre,17568,76.26541983
Pierre,17569,15.35414238
Pierre,17570,37.4522499
Shu,17532,71.24618504
Shu,17533,139.3747179
Shu,17534,101.0011521
Shu,17535,8.239629722
Shu,17536,89.48891389
Shu,17537,68.85952206
Shu,17538,36.64715116
Shu,17539,134.3133754
Shu,17540,138.4146629
Shu,17541,46.69404227
Shu,17542,57.61845731
Shu,17543,80.06353206
Shu,17544,0.786571357
Shu,17545,114.2078031
Shu,17546,160.4235021
Shu,17547,99.60486158
Shu,17548,12.58514172
Shu,17549,74.65859098
Shu,17550,29.83749806
Shu,17551,83.29908576
Shu,17552,165.223777
Shu,17553,144.2575238
Shu,17554,40.50589844
Shu,17555,52.07035013
Shu,17556,49.4782017
Shu,17557,47.37113367
Shu,17558,153.4841574
Shu,17559,175.599108
Shu,17560,95.39240984
Shu,17561,14.18018042
Shu,17562,53.96519548
Shu,17563,12.93379326
Shu,17564,128.2397645
Shu,17565,190.4917503
Shu,17566,145.5578088
Shu,17567,34.92915805
Shu,17568,41.30089134
Shu,17569,13.72204893
Shu,17570,94.4643567
Yi,17532,118.0749719
Yi,17533,71.68578917
Yi,17534,12.71314905
Yi,17535,44.70319142
Yi,17536,86.79570704
Yi,17537,103.4130797
Yi,17538,90.43717872
Yi,17539,50.74143193
Yi,17540,6.479528933
Yi,17541,67.88599263
Yi,17542,119.151244
Yi,17543,148.3436525
Yi,17544,148.7546234
Yi,17545,120.4767936
Yi,17546,70.39224141
Yi,17547,10.53702444
Yi,17548,44.74193049
Yi,17549,82.17733731
Yi,17550,92.7278362
Yi,17551,73.70190461
Yi,17552,29.40799978
Yi,17553,29.87286851
Yi,17554,90.31590862
Yi,17555,137.8184182
Yi,17556,161.3414494
Yi,17557,155.5154316
Yi,17558,121.9101389
Yi,17559,68.66414245
Yi,17560,8.564700968
Yi,17561,43.98567665
Yi,17562,76.36479394
Yi,17563,80.7254647
Yi,17564,55.84151345
Yi,17565,7.405897769
Yi,17566,53.32010591
Yi,17567,112.1697916
Yi,17568,155.4194261
Yi,17569,173.0339085
Yi,17570,161.0399585
