category,date,amount
Hans,1,59.9046752307279
Hans,2,154.045177173393
Hans,3,189.83571936948
Hans,4,151.090342679128
Hans,5,57.9328409581481
Hans,6,42.9982381835789
Hans,7,101.272358150443
Hans,8,87.2536665616577
Hans,9,6.51638722624756
Hans,10,102.841658207614
Hans,11,188.791463941102
Hans,12,210.697492620206
Hans,13,159.138110072689
Hans,14,60.4851412370051
Hans,15,35.9509724993291
Hans,16,81.9273804940087
Hans,17,53.7966560490975
Hans,18,35.9830585599776
Hans,19,144.915234461596
Hans,20,221.17504987924
Hans,21,228.849452203437
Hans,22,165.450313276628
Hans,23,63.1191151247856
Hans,24,27.0397983828625
Hans,25,59.8463369386398
Hans,26,18.0673690597034
Hans,27,79.1883976804695
Hans,28,185.784124983957
Hans,29,251.026753940752
Hans,30,244.379105557306
Hans,31,170.327394495199
Hans,32,66.2022938616449
Hans,33,16.0167780928046
Hans,34,35.0175598259185
Hans,35,19.7066750673807
Hans,36,122.737932724282
Hans,37,225.127469168213
Hans,38,278.229899541461
Hans,39,257.423547668218
Nora,1,210.910427386328
Nora,2,220.746263432392
Nora,3,188.336425262814
Nora,4,123.289229584515
Nora,5,43.0390749880406
Nora,6,31.3276628513424
Nora,7,80.1451456707153
Nora,8,89.8613882179985
Nora,9,56.3110364380972
Nora,10,14.3074661346214
Nora,11,106.899086422346
Nora,12,201.112511230121
Nora,13,276.193893147584
Nora,14,315.989359095523
Nora,15,312.792420689092
Nora,16,269.21663341384
Nora,17,197.550958498139
Nora,18,116.813679162729
Nora,19,48.2078476670517
Nora,20,10.022518580746
Nora,21,13.2515430478257
Nora,22,58.9654287281086
Nora,23,138.045900568215
Nora,24,233.37066984027
Nora,25,323.929200648722
Nora,26,389.848553793739
Nora,27,417.16545906402
Nora,28,401.174933202656
Nora,29,347.550375115218
Nora,30,270.99011749332
Nora,31,191.687960143279
Nora,32,130.502759401216
Nora,33,103.944251928081
Nora,34,120.220635420677
Nora,35,177.26965125369
Nora,36,263.257376877035
Nora,37,359.407632982137
Nora,38,444.508616565741
Nora,39,500
Liam,1,37.666118286721
Liam,2,11.9681006218862
Liam,3,11.8514240377099
Liam,4,32.0918944776973
Liam,5,47.2335981891794
Liam,6,56.0076773192388
Liam,7,57.4690515360472
Liam,8,51.0372548333275
Liam,9,36.5256046763975
Liam,10,14.1587034897966
Liam,11,15.447979744945
Liam,12,51.3201955499551
Liam,13,92.1628338408765
Liam,14,136.432846791977
Liam,15,182.41800553047
Liam,16,228.318573745435
Liam,17,272.337732040557
Liam,18,312.774919201465
Liam,19,348.110422719264
Liam,20,377.075384741036
Liam,21,398.724724934953
Liam,22,412.477977294737
Liam,23,418.154293114915
Liam,24,415.975357905422
Liam,25,406.559557562393
Liam,26,390.878224649095
Liam,27,370.235219993699
Liam,28,346.164840678124
Liam,29,320.382232489762
Liam,30,294.69296556874
Liam,31,270.885108567562
Liam,32,250.667973444409
Liam,33,235.552521964367
Liam,34,226.81344580956
Liam,35,225.389991482609
Liam,36,231.862624989791
Liam,37,246.412195036578
Liam,38,268.817016113036
Liam,39,298.458702323031
Bo,1,79.205899168096
Bo,2,90.6606228196063
Bo,3,101.176099968497
Bo,4,110.653155518219
Bo,5,119.004282030639
Bo,6,126.14488898223
Bo,7,132.004970422486
Bo,8,136.523271144714
Bo,9,139.644369771431
Bo,10,141.327429498174
Bo,11,141.5432811789
Bo,12,140.268589496774
Bo,13,137.497520622586
Bo,14,133.230074556337
Bo,15,127.480835871049
Bo,16,120.276056798161
Bo,17,111.653657227531
Bo,18,101.65447396362
Bo,19,90.336845298517
Bo,20,77.7736940973316
Bo,21,64.0321093959653
Bo,22,49.2054324617592
Bo,23,33.38408764745
Bo,24,16.6672500495875
Bo,25,0.837154491465108
Bo,26,19.0124493915316
Bo,27,37.7448749810401
Bo,28,56.9060870173965
Bo,29,76.3735750872157
Bo,30,96.0189949479039
Bo,31,115.711085442263
Bo,32,135.321502327698
Bo,33,154.721901361616
Bo,34,173.778104472213
Bo,35,192.373435075315
Bo,36,210.379548928326
Bo,37,227.682686361674
Bo,38,244.169087705788
Bo,39,259.73374403491
Shu,1,134.087647450033
Shu,2,122.072876194477
Shu,3,106.934089397599
Shu,4,89.6338688788547
Shu,5,71.2252208104355
Shu,6,52.8049050835988
Shu,7,35.4696815896018
Shu,8,20.2754734152403
Shu,9,8.18194546536455
Shu,10,0.0320860606484885
Shu,11,3.50321443989406
Shu,12,1.92808055351372
Shu,13,5.02876077799946
Shu,14,17.4256478467336
Shu,15,35.0963165202376
Shu,16,57.6615678999382
Shu,17,84.5380190649538
Shu,18,114.964355303534
Shu,19,148.036333088312
Shu,20,182.741783051559
Shu,21,218.001446789644
Shu,22,252.706896752891
Shu,23,285.784708366878
Shu,24,316.216878434667
Shu,25,343.102080343496
Shu,26,365.67608246701
Shu,27,383.358418798931
Shu,28,395.766973526083
Shu,29,402.735482516014
Shu,30,404.319367146207
Shu,31,400.798651218687
Shu,32,392.657542557784
Shu,33,380.572765351722
Shu,34,365.381474091964
Shu,35,348.049167512572
Shu,36,329.628851785735
Shu,37,311.220203717316
Shu,38,293.917066283967
Shu,39,278.772445657881
